turbine_id,farm_id,timestamp,received_at,power_output_kw,wind_speed_ms,rotor_rpm,blade_pitch_deg,gearbox_temp_c
TURB002,FARM02,2026-01-02T05:55:00Z,2026-01-02T06:02:00Z,2691.9,11.1,15.0,2.2,84.6
TURB002,FARM02,2026-01-02T06:00:00Z,2026-01-02T06:01:00Z,2483.8,10.0,14.8,2.9,83.5
TURB002,FARM02,2026-01-02T06:05:00Z,2026-01-02T06:09:00Z,2660.2,10.7,14.6,2.7,82.6
TURB002,FARM02,2026-01-02T06:10:00Z,2026-01-02T06:17:00Z,2529.5,10.2,15.1,3.4,87.0
TURB002,FARM02,2026-01-02T06:15:00Z,2026-01-02T06:33:00Z,2426.4,9.2,14.2,2.6,82.0
TURB002,FARM02,2026-01-02T06:20:00Z,2026-01-02T06:30:00Z,2804.3,11.5,15.6,2.4,87.1
TURB002,FARM02,2026-01-02T06:25:00Z,2026-01-02T06:27:00Z,2734.5,11.1,14.6,1.8,86.0
TURB002,FARM02,2026-01-02T06:30:00Z,2026-01-02T06:31:00Z,2645.2,11.1,13.9,2.0,81.4
TURB002,FARM02,2026-01-02T06:35:00Z,2026-01-02T06:53:00Z,2513.9,10.5,13.7,2.9,84.0
TURB002,FARM02,2026-01-02T06:40:00Z,2026-01-02T06:51:00Z,2686.6,11.0,14.8,1.9,83.5
TURB002,FARM02,2026-01-02T06:45:00Z,2026-01-02T06:47:00Z,2686.9,10.4,15.2,3.0,83.9
TURB002,FARM02,2026-01-02T06:50:00Z,2026-01-02T07:01:00Z,2771.9,11.6,15.1,2.1,83.7
TURB002,FARM02,2026-01-02T06:55:00Z,2026-01-02T06:57:00Z,2534.2,10.2,13.9,2.4,82.1
TURB002,FARM02,2026-01-02T07:00:00Z,2026-01-02T07:18:00Z,2485.3,10.1,14.8,3.2,85.7
TURB002,FARM02,2026-01-02T07:05:00Z,2026-01-02T07:09:00Z,2484.7,10.1,13.1,3.7,82.6
TURB002,FARM02,2026-01-02T07:10:00Z,2026-01-02T07:14:00Z,2701.2,11.0,15.2,3.0,86.2
TURB002,FARM02,2026-01-02T07:15:00Z,2026-01-02T07:17:00Z,2699.9,11.4,14.7,3.1,84.9
TURB002,FARM02,2026-01-02T07:20:00Z,2026-01-02T07:31:00Z,2877.0,11.9,15.4,1.5,87.0
TURB002,FARM02,2026-01-02T07:25:00Z,2026-01-02T07:32:00Z,2464.3,10.3,13.7,2.3,82.8
TURB002,FARM02,2026-01-02T07:30:00Z,2026-01-02T07:32:00Z,3076.2,12.5,16.4,2.0,87.3
TURB002,FARM02,2026-01-02T07:35:00Z,2026-01-02T07:53:00Z,2762.4,11.1,14.1,3.0,84.1
TURB002,FARM02,2026-01-02T07:40:00Z,2026-01-02T07:55:00Z,2679.3,10.9,14.9,1.9,85.4
TURB002,FARM02,2026-01-02T07:45:00Z,2026-01-02T07:47:00Z,2860.0,11.4,15.4,2.8,84.0
TURB002,FARM02,2026-01-02T07:50:00Z,2026-01-02T08:08:00Z,2621.9,11.1,13.7,2.6,81.1
TURB002,FARM02,2026-01-02T07:55:00Z,2026-01-02T07:56:00Z,2902.9,12.2,15.0,1.6,85.7
TURB002,FARM02,2026-01-02T08:00:00Z,2026-01-02T08:02:00Z,2768.0,11.6,14.2,2.7,85.1
TURB002,FARM02,2026-01-02T08:05:00Z,2026-01-02T08:23:00Z,2690.3,11.1,14.8,1.8,84.5
TURB002,FARM02,2026-01-02T08:10:00Z,2026-01-02T08:14:00Z,2756.0,11.4,14.6,2.3,83.1
TURB002,FARM02,2026-01-02T08:15:00Z,2026-01-02T08:33:00Z,2721.7,11.6,14.2,2.6,81.9
TURB002,FARM02,2026-01-02T08:20:00Z,2026-01-02T08:22:00Z,2942.1,12.3,14.7,1.8,86.0
TURB002,FARM02,2026-01-02T08:25:00Z,2026-01-02T08:27:00Z,3048.9,12.7,15.7,1.4,85.8
TURB002,FARM02,2026-01-02T08:30:00Z,2026-01-02T08:32:00Z,3137.0,12.8,16.3,1.5,88.2
TURB002,FARM02,2026-01-02T08:35:00Z,2026-01-02T08:36:00Z,2967.4,12.0,15.1,1.7,86.8
TURB002,FARM02,2026-01-02T08:40:00Z,2026-01-02T08:51:00Z,2954.6,12.5,14.6,2.7,85.2
TURB002,FARM02,2026-01-02T08:45:00Z,2026-01-02T08:47:00Z,3068.4,12.9,15.6,2.3,87.4
TURB002,FARM02,2026-01-02T08:50:00Z,2026-01-02T08:57:00Z,2856.1,11.8,15.6,2.5,85.6
TURB002,FARM02,2026-01-02T08:55:00Z,2026-01-02T09:13:00Z,2978.1,12.4,15.7,1.3,86.2
TURB002,FARM02,2026-01-02T09:00:00Z,2026-01-02T09:11:00Z,3355.9,13.9,16.7,0.6,87.9
TURB002,FARM02,2026-01-02T09:05:00Z,2026-01-02T09:23:00Z,2931.5,12.3,16.1,2.2,87.7
TURB002,FARM02,2026-01-02T09:10:00Z,2026-01-02T09:12:00Z,3277.7,14.1,16.1,0.5,86.6
TURB002,FARM02,2026-01-02T09:15:00Z,2026-01-02T09:22:00Z,3177.3,13.9,15.5,1.9,86.8
TURB002,FARM02,2026-01-02T09:20:00Z,2026-01-02T09:22:00Z,3292.4,14.2,15.7,1.0,86.7
TURB002,FARM02,2026-01-02T09:25:00Z,2026-01-02T09:37:00Z,3220.3,13.7,16.6,1.5,88.8
TURB002,FARM02,2026-01-02T09:30:00Z,2026-01-02T09:32:00Z,3286.0,13.5,16.3,1.9,88.4
TURB002,FARM02,2026-01-02T09:35:00Z,2026-01-02T09:46:00Z,3360.0,14.1,16.9,0.9,89.9
TURB002,FARM02,2026-01-02T09:40:00Z,2026-01-02T09:41:00Z,3061.4,13.0,14.9,1.5,84.8
TURB002,FARM02,2026-01-02T09:45:00Z,2026-01-02T09:52:00Z,3212.9,13.5,16.1,2.0,88.6
TURB002,FARM02,2026-01-02T09:50:00Z,2026-01-02T10:08:00Z,3360.0,14.4,17.4,1.6,91.0
TURB002,FARM02,2026-01-02T09:55:00Z,2026-01-02T09:57:00Z,2973.5,12.7,15.4,1.3,87.5
TURB002,FARM02,2026-01-02T10:00:00Z,2026-01-02T10:01:00Z,3182.9,13.2,16.3,1.6,88.7
TURB002,FARM02,2026-01-02T10:05:00Z,2026-01-02T10:23:00Z,3208.0,13.4,16.9,1.6,86.8
TURB002,FARM02,2026-01-02T10:10:00Z,2026-01-02T10:17:00Z,3360.0,14.5,15.7,0.6,84.3
TURB002,FARM02,2026-01-02T10:15:00Z,2026-01-02T10:33:00Z,3255.6,13.8,15.9,1.6,85.8
TURB002,FARM02,2026-01-02T10:20:00Z,2026-01-02T10:22:00Z,3345.7,13.9,16.4,2.0,86.7
TURB002,FARM02,2026-01-02T10:25:00Z,2026-01-02T10:43:00Z,3349.0,14.0,17.3,1.7,87.1
TURB002,FARM02,2026-01-02T10:30:00Z,2026-01-02T10:32:00Z,3360.0,15.3,17.3,0.2,89.1
TURB002,FARM02,2026-01-02T10:35:00Z,2026-01-02T10:36:00Z,3360.0,15.0,17.3,1.1,87.6
TURB002,FARM02,2026-01-02T10:40:00Z,2026-01-02T10:41:00Z,3360.0,15.5,17.3,0.6,88.5
TURB002,FARM02,2026-01-02T10:45:00Z,2026-01-02T10:49:00Z,3360.0,14.7,17.7,0.4,89.4
TURB002,FARM02,2026-01-02T10:50:00Z,2026-01-02T10:57:00Z,3200.2,13.4,15.0,2.2,86.2
TURB002,FARM02,2026-01-02T10:55:00Z,2026-01-02T10:59:00Z,3289.1,13.5,17.0,1.6,88.5
TURB002,FARM02,2026-01-02T11:00:00Z,2026-01-02T11:02:00Z,3360.0,14.4,16.1,1.8,88.9
TURB002,FARM02,2026-01-02T11:05:00Z,2026-01-02T11:23:00Z,3360.0,15.2,17.5,1.4,88.6
TURB002,FARM02,2026-01-02T11:10:00Z,2026-01-02T11:12:00Z,3360.0,15.5,16.5,0.7,86.8
TURB002,FARM02,2026-01-02T11:15:00Z,2026-01-02T11:17:00Z,3355.1,14.4,15.8,0.4,86.9
TURB002,FARM02,2026-01-02T11:20:00Z,2026-01-02T11:21:00Z,3360.0,15.3,17.6,0.2,87.8
TURB002,FARM02,2026-01-02T11:25:00Z,2026-01-02T11:26:00Z,3360.0,15.8,17.1,0.5,89.1
TURB002,FARM02,2026-01-02T11:30:00Z,2026-01-02T11:37:00Z,3360.0,15.7,17.0,0.0,89.9
TURB002,FARM02,2026-01-02T11:35:00Z,2026-01-02T11:37:00Z,3192.2,13.5,15.7,1.2,86.0
TURB002,FARM02,2026-01-02T11:40:00Z,2026-01-02T11:51:00Z,3360.0,15.3,16.9,1.5,89.6
TURB002,FARM02,2026-01-02T11:50:00Z,2026-01-02T11:54:00Z,3360.0,15.3,16.9,1.2,88.7
TURB002,FARM02,2026-01-02T11:55:00Z,2026-01-02T12:06:00Z,3360.0,14.7,17.5,1.7,87.5
TURB002,FARM02,2026-01-02T12:05:00Z,2026-01-02T12:07:00Z,3267.4,13.8,16.0,2.0,86.5
TURB002,FARM02,2026-01-02T12:10:00Z,2026-01-02T12:14:00Z,3360.0,14.1,17.0,0.9,88.5
TURB002,FARM02,2026-01-02T12:15:00Z,2026-01-02T12:16:00Z,3360.0,15.7,16.9,0.6,88.2
TURB002,FARM02,2026-01-02T12:20:00Z,2026-01-02T12:24:00Z,3231.6,14.0,15.9,1.5,87.2
TURB002,FARM02,2026-01-02T12:25:00Z,2026-01-02T12:29:00Z,3360.0,14.7,16.7,1.3,86.9
TURB002,FARM02,2026-01-02T12:30:00Z,2026-01-02T12:41:00Z,3360.0,14.9,17.7,1.1,89.2
TURB002,FARM02,2026-01-02T12:35:00Z,2026-01-02T12:36:00Z,3360.0,15.8,17.6,0.4,90.3
TURB002,FARM02,2026-01-02T12:40:00Z,2026-01-02T12:42:00Z,3360.0,15.8,16.7,0.0,87.2
TURB002,FARM02,2026-01-02T12:45:00Z,2026-01-02T12:46:00Z,3360.0,14.6,15.8,0.8,86.9
TURB002,FARM02,2026-01-02T12:50:00Z,2026-01-02T12:52:00Z,3360.0,14.4,16.6,1.8,87.9
TURB002,FARM02,2026-01-02T12:55:00Z,2026-01-02T12:59:00Z,3360.0,15.6,17.4,0.1,88.5
TURB002,FARM02,2026-01-02T13:00:00Z,2026-01-02T13:02:00Z,3360.0,14.4,16.9,0.9,88.5
TURB002,FARM02,2026-01-02T13:05:00Z,2026-01-02T13:07:00Z,3231.3,13.7,16.2,1.2,87.0
TURB002,FARM02,2026-01-02T13:10:00Z,2026-01-02T13:11:00Z,3318.9,13.9,15.6,0.9,84.8
TURB002,FARM02,2026-01-02T13:15:00Z,2026-01-02T13:22:00Z,3360.0,14.7,17.6,0.4,88.0
TURB002,FARM02,2026-01-02T13:20:00Z,2026-01-02T13:27:00Z,3360.0,14.5,16.3,1.6,88.9
TURB002,FARM02,2026-01-02T13:25:00Z,2026-01-02T13:27:00Z,3249.0,14.1,16.0,1.6,85.2
TURB002,FARM02,2026-01-02T13:30:00Z,2026-01-02T13:31:00Z,3360.0,15.4,16.7,0.2,89.9
TURB002,FARM02,2026-01-02T13:35:00Z,2026-01-02T13:36:00Z,3248.5,13.8,16.8,1.8,86.3
TURB002,FARM02,2026-01-02T13:40:00Z,2026-01-02T13:41:00Z,3360.0,14.8,17.6,0.2,88.7
TURB002,FARM02,2026-01-02T13:45:00Z,2026-01-02T13:52:00Z,3360.0,15.6,18.0,0.1,91.9
TURB002,FARM02,2026-01-02T13:50:00Z,2026-01-02T13:57:00Z,3215.0,13.7,15.4,1.8,84.9
TURB002,FARM02,2026-01-02T13:55:00Z,2026-01-02T13:56:00Z,3316.0,14.0,16.3,1.7,86.3
TURB002,FARM02,2026-01-02T14:00:00Z,2026-01-02T14:02:00Z,3360.0,15.6,17.7,0.6,90.7
TURB002,FARM02,2026-01-02T14:05:00Z,2026-01-02T14:23:00Z,3360.0,15.8,17.4,1.3,87.6
TURB002,FARM02,2026-01-02T14:10:00Z,2026-01-02T14:17:00Z,3355.1,14.4,16.7,1.0,89.9
TURB002,FARM02,2026-01-02T14:20:00Z,2026-01-02T14:27:00Z,3360.0,15.9,17.3,0.5,88.6
TURB002,FARM02,2026-01-02T14:25:00Z,2026-01-02T14:26:00Z,3242.7,13.7,15.4,0.8,86.8
TURB002,FARM02,2026-01-02T14:30:00Z,2026-01-02T14:48:00Z,3264.8,13.6,16.1,1.3,86.7
TURB002,FARM02,2026-01-02T14:35:00Z,2026-01-02T14:53:00Z,3338.2,13.9,16.1,2.1,86.6
TURB002,FARM02,2026-01-02T14:40:00Z,2026-01-02T14:51:00Z,3360.0,15.7,17.0,0.0,89.2
TURB002,FARM02,2026-01-02T14:45:00Z,2026-01-02T14:46:00Z,3360.0,14.4,16.9,0.5,86.8
TURB002,FARM02,2026-01-02T14:50:00Z,2026-01-02T14:52:00Z,3360.0,15.1,17.7,0.3,89.2
TURB002,FARM02,2026-01-02T14:55:00Z,2026-01-02T14:59:00Z,3360.0,14.7,17.7,0.4,91.0
TURB002,FARM02,2026-01-02T15:00:00Z,2026-01-02T15:11:00Z,3360.0,15.1,17.5,1.0,90.3
TURB002,FARM02,2026-01-02T15:05:00Z,2026-01-02T15:07:00Z,3332.8,14.0,16.7,2.0,89.8
TURB002,FARM02,2026-01-02T15:10:00Z,2026-01-02T15:12:00Z,3360.0,15.0,16.1,0.5,87.0
TURB002,FARM02,2026-01-02T15:15:00Z,2026-01-02T15:17:00Z,3085.9,13.1,16.3,2.2,87.2
TURB002,FARM02,2026-01-02T15:20:00Z,2026-01-02T15:21:00Z,3255.9,13.9,16.6,0.8,88.4
TURB002,FARM02,2026-01-02T15:25:00Z,2026-01-02T15:43:00Z,3360.0,14.6,16.7,1.0,87.8
TURB002,FARM02,2026-01-02T15:30:00Z,2026-01-02T15:31:00Z,3310.5,14.1,15.9,1.0,88.1
TURB002,FARM02,2026-01-02T15:35:00Z,2026-01-02T15:53:00Z,3360.0,15.3,17.8,0.1,89.7
TURB002,FARM02,2026-01-02T15:40:00Z,2026-01-02T15:42:00Z,3210.3,13.9,15.4,1.4,87.1
TURB002,FARM02,2026-01-02T15:45:00Z,2026-01-02T16:03:00Z,3197.0,14.0,15.6,1.6,86.0
TURB002,FARM02,2026-01-02T15:50:00Z,2026-01-02T15:51:00Z,3360.0,14.3,16.9,1.3,88.2
TURB002,FARM02,2026-01-02T15:55:00Z,2026-01-02T15:59:00Z,3203.1,13.6,16.1,2.2,87.4
TURB002,FARM02,2026-01-02T16:00:00Z,2026-01-02T16:01:00Z,3101.7,13.4,15.0,0.8,86.4
TURB002,FARM02,2026-01-02T16:05:00Z,2026-01-02T16:16:00Z,3360.0,14.4,16.8,0.9,87.8
TURB002,FARM02,2026-01-02T16:10:00Z,2026-01-02T16:11:00Z,3202.8,13.3,16.2,1.2,87.8
TURB002,FARM02,2026-01-02T16:15:00Z,2026-01-02T16:37:00Z,3299.6,14.5,15.9,0.5,86.7
TURB002,FARM02,2026-01-02T16:20:00Z,2026-01-02T16:27:00Z,3143.4,13.6,15.9,0.7,86.5
TURB002,FARM02,2026-01-02T16:25:00Z,2026-01-02T16:27:00Z,3070.5,13.2,15.6,1.8,87.4
TURB002,FARM02,2026-01-02T16:30:00Z,2026-01-02T16:37:00Z,3128.4,13.0,15.8,2.1,85.7
TURB002,FARM02,2026-01-02T16:35:00Z,2026-01-02T16:37:00Z,3312.6,14.5,16.0,1.3,88.7
TURB002,FARM02,2026-01-02T16:40:00Z,2026-01-02T16:41:00Z,2964.7,12.8,14.7,2.6,84.2
TURB002,FARM02,2026-01-02T16:45:00Z,2026-01-02T17:03:00Z,3278.3,13.8,16.3,1.5,86.4
TURB002,FARM02,2026-01-02T16:50:00Z,2026-01-02T16:54:00Z,3083.4,13.0,15.4,1.1,87.1
TURB002,FARM02,2026-01-02T16:55:00Z,2026-01-02T17:13:00Z,3112.5,12.9,15.8,1.3,86.0
TURB002,FARM02,2026-01-02T17:00:00Z,2026-01-02T17:02:00Z,3200.9,13.4,16.1,2.1,87.4
TURB002,FARM02,2026-01-02T17:05:00Z,2026-01-02T17:16:00Z,3092.9,13.1,15.3,2.4,86.4
TURB002,FARM02,2026-01-02T17:10:00Z,2026-01-02T17:12:00Z,3314.4,13.9,16.7,0.6,86.8
TURB002,FARM02,2026-01-02T17:15:00Z,2026-01-02T17:16:00Z,2882.2,11.9,15.5,1.9,85.6
TURB002,FARM02,2026-01-02T17:20:00Z,2026-01-02T17:22:00Z,3101.7,13.0,16.4,1.3,86.7
TURB002,FARM02,2026-01-02T17:25:00Z,2026-01-02T17:43:00Z,2990.8,12.4,14.6,1.5,83.4
TURB002,FARM02,2026-01-02T17:30:00Z,2026-01-02T17:34:00Z,3019.8,12.5,16.4,1.8,89.1
TURB002,FARM02,2026-01-02T17:35:00Z,2026-01-02T17:36:00Z,2742.0,11.6,14.5,2.8,84.7
TURB002,FARM02,2026-01-02T17:40:00Z,2026-01-02T17:44:00Z,3149.9,13.5,16.0,0.7,88.2
TURB002,FARM02,2026-01-02T17:45:00Z,2026-01-02T17:46:00Z,3221.7,13.2,16.7,1.5,87.4
TURB002,FARM02,2026-01-02T17:50:00Z,2026-01-02T17:51:00Z,2951.3,12.0,15.8,2.7,85.4
TURB002,FARM02,2026-01-02T17:55:00Z,2026-01-02T17:56:00Z,2947.0,12.2,15.9,2.8,88.4
TURB002,FARM02,2026-01-02T18:00:00Z,2026-01-02T18:11:00Z,2759.1,11.4,14.1,2.9,82.8
TURB002,FARM02,2026-01-02T18:05:00Z,2026-01-02T18:07:00Z,3023.5,12.7,16.1,2.5,85.8
TURB002,FARM02,2026-01-02T18:10:00Z,2026-01-02T18:17:00Z,3112.4,13.1,15.7,1.3,86.5
TURB002,FARM02,2026-01-02T18:15:00Z,2026-01-02T18:19:00Z,2886.2,12.3,14.6,2.1,84.2
TURB002,FARM02,2026-01-02T18:20:00Z,2026-01-02T18:21:00Z,3142.3,12.7,16.4,1.6,88.4
TURB002,FARM02,2026-01-02T18:25:00Z,2026-01-02T18:26:00Z,3002.0,12.0,16.0,1.4,87.7
TURB002,FARM02,2026-01-02T18:30:00Z,2026-01-02T18:37:00Z,2919.1,12.0,15.8,1.7,86.6
TURB002,FARM02,2026-01-02T18:35:00Z,2026-01-02T18:36:00Z,3016.5,12.5,15.8,2.0,85.4
TURB002,FARM02,2026-01-02T18:40:00Z,2026-01-02T18:42:00Z,2915.2,12.4,15.2,2.7,84.4
TURB002,FARM02,2026-01-02T18:45:00Z,2026-01-02T18:56:00Z,2682.1,10.8,15.2,2.1,85.1
TURB002,FARM02,2026-01-02T18:50:00Z,2026-01-02T19:01:00Z,2869.3,12.0,14.7,1.5,85.6
TURB002,FARM02,2026-01-02T18:55:00Z,2026-01-02T18:57:00Z,2867.3,12.2,15.0,1.9,86.6
TURB002,FARM02,2026-01-02T19:00:00Z,2026-01-02T19:07:00Z,2866.4,11.6,14.9,2.1,85.3
TURB002,FARM02,2026-01-02T19:10:00Z,2026-01-02T19:12:00Z,2627.1,10.8,13.6,2.0,83.1
TURB002,FARM02,2026-01-02T19:15:00Z,2026-01-02T19:17:00Z,2326.2,9.6,13.2,2.9,82.2
TURB002,FARM02,2026-01-02T19:20:00Z,2026-01-02T19:31:00Z,2766.5,10.8,15.4,3.2,86.8
TURB002,FARM02,2026-01-02T19:25:00Z,2026-01-02T19:32:00Z,2722.1,11.4,14.5,2.4,85.0
TURB002,FARM02,2026-01-02T19:30:00Z,2026-01-02T19:32:00Z,2789.4,11.3,14.2,2.3,82.4
TURB002,FARM02,2026-01-02T19:35:00Z,2026-01-02T19:36:00Z,2265.3,9.3,12.7,3.4,81.5
TURB002,FARM02,2026-01-02T19:40:00Z,2026-01-02T19:51:00Z,2769.7,11.6,14.3,2.7,82.6
TURB002,FARM02,2026-01-02T19:45:00Z,2026-01-02T19:46:00Z,2586.9,10.6,13.7,3.5,81.4
TURB002,FARM02,2026-01-02T19:50:00Z,2026-01-02T19:51:00Z,2678.4,10.8,14.4,3.4,83.7
TURB002,FARM02,2026-01-02T19:55:00Z,2026-01-02T20:13:00Z,2326.7,9.5,13.2,4.0,83.1
TURB002,FARM02,2026-01-02T20:00:00Z,2026-01-02T20:02:00Z,2500.6,9.8,13.8,2.7,81.8
TURB002,FARM02,2026-01-02T20:05:00Z,2026-01-02T20:23:00Z,2413.4,9.8,13.7,2.6,82.0
TURB002,FARM02,2026-01-02T20:10:00Z,2026-01-02T20:12:00Z,2597.4,10.9,14.3,2.9,83.7
TURB002,FARM02,2026-01-02T20:15:00Z,2026-01-02T20:26:00Z,2690.4,10.7,15.4,2.5,84.6
TURB002,FARM02,2026-01-02T20:20:00Z,2026-01-02T20:22:00Z,2516.5,10.3,13.8,2.2,81.1
TURB002,FARM02,2026-01-02T20:25:00Z,2026-01-02T20:26:00Z,2452.1,9.6,13.5,3.4,83.1
TURB002,FARM02,2026-01-02T20:30:00Z,2026-01-02T20:32:00Z,2201.8,8.4,13.1,3.6,83.7
TURB002,FARM02,2026-01-02T20:35:00Z,2026-01-02T20:42:00Z,2645.9,10.7,14.5,2.9,83.3
TURB002,FARM02,2026-01-02T20:40:00Z,2026-01-02T20:41:00Z,2480.7,10.4,13.5,2.6,82.6
TURB002,FARM02,2026-01-02T20:45:00Z,2026-01-02T20:52:00Z,2303.4,8.9,14.4,3.5,85.8
TURB002,FARM02,2026-01-02T20:50:00Z,2026-01-02T20:54:00Z,2587.0,10.3,13.8,3.5,83.4
TURB002,FARM02,2026-01-02T20:55:00Z,2026-01-02T20:57:00Z,2344.4,9.3,13.5,2.8,83.3
TURB002,FARM02,2026-01-02T21:00:00Z,2026-01-02T21:01:00Z,2358.6,9.3,14.5,3.6,83.8
TURB002,FARM02,2026-01-02T21:05:00Z,2026-01-02T21:23:00Z,2117.7,8.4,12.2,3.3,81.0
TURB002,FARM02,2026-01-02T21:10:00Z,2026-01-02T21:12:00Z,2054.8,7.9,12.5,4.3,80.7
TURB002,FARM02,2026-01-02T21:15:00Z,2026-01-02T21:19:00Z,2001.6,8.0,12.1,4.5,78.7
TURB002,FARM02,2026-01-02T21:20:00Z,2026-01-02T21:22:00Z,2246.8,9.0,13.8,3.0,84.9
TURB002,FARM02,2026-01-02T21:25:00Z,2026-01-02T21:26:00Z,2228.1,8.6,12.4,4.1,81.2
TURB002,FARM02,2026-01-02T21:30:00Z,2026-01-02T21:31:00Z,2259.4,8.2,13.9,3.2,82.7
TURB002,FARM02,2026-01-02T21:35:00Z,2026-01-02T21:53:00Z,2384.3,9.5,13.1,2.6,83.0
TURB002,FARM02,2026-01-02T21:40:00Z,2026-01-02T21:58:00Z,2186.1,8.9,13.0,3.8,80.8
TURB002,FARM02,2026-01-02T21:45:00Z,2026-01-02T21:47:00Z,2156.2,8.1,13.4,4.2,84.1
TURB002,FARM02,2026-01-02T21:50:00Z,2026-01-02T22:01:00Z,2446.4,9.4,14.3,3.0,84.9
TURB002,FARM02,2026-01-02T21:55:00Z,2026-01-02T21:56:00Z,1934.5,7.4,12.1,3.8,81.0
TURB002,FARM02,2026-01-02T22:00:00Z,2026-01-02T22:02:00Z,2344.2,9.2,12.9,3.8,80.6
TURB002,FARM02,2026-01-02T22:05:00Z,2026-01-02T22:07:00Z,1938.0,7.3,12.5,4.1,81.9
TURB002,FARM02,2026-01-02T22:10:00Z,2026-01-02T22:21:00Z,2020.4,7.9,12.0,3.7,78.7
TURB002,FARM02,2026-01-02T22:15:00Z,2026-01-02T22:17:00Z,2177.4,8.1,13.1,3.7,82.7
TURB002,FARM02,2026-01-02T22:20:00Z,2026-01-02T22:22:00Z,2076.1,8.0,12.7,3.2,80.4
TURB002,FARM02,2026-01-02T22:25:00Z,2026-01-02T22:26:00Z,2233.0,8.4,13.6,4.4,82.6
TURB002,FARM02,2026-01-02T22:35:00Z,2026-01-02T22:37:00Z,1926.3,7.4,12.5,4.8,80.5
TURB002,FARM02,2026-01-02T22:40:00Z,2026-01-02T22:41:00Z,2161.0,8.4,12.7,3.3,80.8
TURB002,FARM02,2026-01-02T22:45:00Z,2026-01-02T22:49:00Z,2276.0,8.9,13.4,3.5,82.0
TURB002,FARM02,2026-01-02T22:50:00Z,2026-01-02T23:08:00Z,2037.8,7.5,12.8,4.6,79.2
TURB002,FARM02,2026-01-02T22:55:00Z,2026-01-02T22:59:00Z,1915.7,7.0,11.7,4.2,77.6
TURB002,FARM02,2026-01-02T23:00:00Z,2026-01-02T23:12:00Z,2025.8,7.3,12.9,4.6,81.2
TURB002,FARM02,2026-01-02T23:05:00Z,2026-01-02T23:16:00Z,1871.2,7.0,11.5,5.1,78.0
TURB002,FARM02,2026-01-02T23:10:00Z,2026-01-02T23:21:00Z,1985.6,7.7,11.8,3.4,78.1
TURB002,FARM02,2026-01-02T23:15:00Z,2026-01-02T23:22:00Z,2276.7,8.5,14.1,3.8,83.4
TURB002,FARM02,2026-01-02T23:20:00Z,2026-01-02T23:22:00Z,2098.9,8.0,13.8,4.2,84.2
TURB002,FARM02,2026-01-02T23:25:00Z,2026-01-02T23:27:00Z,1775.5,6.3,11.2,3.9,80.3
TURB002,FARM02,2026-01-02T23:30:00Z,2026-01-02T23:32:00Z,2005.1,7.5,11.9,3.7,81.0
TURB002,FARM02,2026-01-02T23:35:00Z,2026-01-02T23:37:00Z,1760.2,6.4,12.5,4.0,80.4
TURB002,FARM02,2026-01-02T23:40:00Z,2026-01-02T23:42:00Z,2092.8,8.0,12.8,3.9,79.3
TURB002,FARM02,2026-01-02T23:45:00Z,2026-01-02T23:56:00Z,1766.2,6.7,12.3,5.0,78.5
TURB002,FARM02,2026-01-02T23:55:00Z,2026-01-02T23:59:00Z,2259.3,8.5,13.9,4.0,83.5
